gb_00442441, Abbey Commercial Investments Limited, https://beta.companieshouse.gov.uk/company/00442441, NA, https://www.linkedin.com/company/abbey-commercial-investments-limited 
gb_00442696, Lyreco Uk Limited, https://www.lyreco.com/webshop/ENEN/index.html, NA, https://www.linkedin.com/company/lyreco-uk-and-ireland 
gb_00444359, Thomson Airways Limited, http://www.thomson.co.uk/flight/, NA, https://www.linkedin.com/company/tui-travel-plc 
gb_00445590, Owen Pugh Contracts Limited, http://www.owenpugh.com/, NA, https://www.linkedin.com/company/owen-pugh-contracts-limited 
gb_00446897, Philips Electronics Uk Limited, http://www.philips.co.uk/, NA, https://www.linkedin.com/company/philips 
gb_00451880, Forest Gate Construction Co. Limited, http://www.forestgateconstruction.co.uk/, NA, https://www.linkedin.com/company/forest-gate-construction-co-limited 
gb_00454043, Hellenic Petroleum Cyprus Limited, http://www.helpe.gr/en/the-group/where-we-are-active-abroad/hellenic-petroleum-cyprus-ltd/, NA, https://www.linkedin.com/company/hellenic-petroleum-cyprus-limited 
gb_00454264, Mwuk Limited, https://beta.companieshouse.gov.uk/company/00454264, NA, https://www.linkedin.com/company/dimensions_mwuk 
gb_00455692, Fine Lady Bakeries Limited, http://www.heygates.co.uk/general/fine-lady-bakery/, NA, https://www.linkedin.com/company/fine-lady-bakeries-limited 
gb_00463864, Jaylow Supplies Limited, http://www.jaylowcables.com/, NA, https://www.linkedin.com/company/jaylow-supplies-limited 
gb_00463912, F.P.Hurley & Sons Limited, http://www.fphurley.co.uk/, NA, https://www.linkedin.com/company/f-p-hurley-&-sons-ltd 
gb_00464142, Chemring Defence Uk Limited, http://www.chemringdefence.com/, NA, https://www.linkedin.com/company/chemring-defence 
gb_00464192, Autobar Uk Limited, https://beta.companieshouse.gov.uk/company/00464192, NA, https://www.linkedin.com/company/autobar-uk-limited 
gb_00464645, Johnsons Apparelmaster Limited, http://www.apparelmaster.co.uk/, NA, https://www.linkedin.com/company/johnsons-apparelmaster-limited 
gb_00464994, S. Dudley & Sons Limited, https://www.begbies-traynorgroup.com/news/administration/s-dudley-sons-limited-in-administration, NA, https://uk.linkedin.com/in/mike-dudley-37281520 
gb_00468397, William Davis Limited, http://www.williamdavis.co.uk/, NA, https://www.linkedin.com/company/william-davis 
gb_00468767, Folkes Forgings Limited, https://folkesholdings.com/, NA, https://www.linkedin.com/company/folkes-forgings-limited 
gb_00471606, Ravenseft Properties Limited, https://beta.companieshouse.gov.uk/company/00471606, NA, https://www.linkedin.com/company/ravenseft-properties-limited 
gb_00472767, Carnaudmetalbox Engineering Limited, http://canlinespares.com/, NA, https://www.linkedin.com/company/carnaudmetalbox-engineering-limited 
gb_00472968, Boodle And Dunthorne Limited, https://beta.companieshouse.gov.uk/company/00472968, NA, https://www.linkedin.com/company/boodle-&-dunthorne-limited 
gb_00477935, Bablake Wines Limited, https://www.bablakewines.co.uk/, NA, https://www.linkedin.com/company/bablake-wines 
gb_00481121, Avanti Gas Limited, http://www.avantigas.com/, NA, https://www.linkedin.com/company/avantigas 
gb_00481280, Icelandic Group Uk Limited, http://www.icelandic.is/, NA, https://www.linkedin.com/company/icelandic-group 
gb_00483352, Lf Beauty (Uk) Limited, http://www.lfbeauty-uk.com/, NA, https://www.linkedin.com/company/lf-beauty-uk-ltd?trk=company_logo 
gb_00484783, Caterpillar (U.K.) Limited, http://www.caterpillar.com/hu/company/global-footprint/eame/uk.html, NA, https://www.linkedin.com/company/caterpillar-inc 
gb_00486100, Marley Eternit Limited, https://www.marleyeternit.co.uk/, NA, https://www.linkedin.com/company/marley-eternit-ltd 
gb_00489740, Allen (Fencing) Limited, http://www.allenstps.com/, NA, https://www.linkedin.com/company/allen-fencing-ltd 
gb_00490726, Hortons Estate Limited, http://www.hortons.co.uk/, NA, https://www.linkedin.com/company/hortons%27-estate-limited 
gb_00491211, Agricultural Machinery Nantwich Limited, http://www.cornthwaiteag.co.uk/, NA, https://www.linkedin.com/company/agricultural-machinery-nantwich-limited 
gb_00494648, Belron Uk Limited, http://www.belron.com/, NA, https://www.linkedin.com/company/belron 
gb_00495682, Stemcor Uk Limited, http://www.stemcor.com/, NA, https://www.linkedin.com/company/stemcor 
gb_00498601, William King Limited, http://www.williamking.co.uk/, NA, https://www.linkedin.com/company/william-king-limited 
gb_00500777, Icap Securities Limited, https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=5673245, NA, https://www.linkedin.com/company/icap-securities-limited 
gb_00502230, Alvis Brothers Limited, http://www.lyecrossfarm.co.uk/, NA, https://uk.linkedin.com/in/peter-alvis-b3754a21 
gb_00502669, Gist Limited, http://www.gistworld.com/, NA, https://www.linkedin.com/company/gist 
gb_00504877, Dsg Retail Limited, https://beta.companieshouse.gov.uk/company/00504877, NA, https://www.linkedin.com/company/dsg-retail-limited 
gb_00504927, Ww Martin Ltd, http://wwmartin.co.uk/, NA, https://www.linkedin.com/company/ww-martin-ltd 
gb_00505212, Bywaters Leyton Limited, http://www.bywaters.co.uk/, NA, https://www.linkedin.com/company/bywaters 
gb_00506275, Glw Feeds Limited, http://glw-feeds.co.uk/, NA, https://www.linkedin.com/company/glw-feeds-ltd 
gb_00506593, International Marine Transportation Limited, http://www.exxonmobil.com/UK-English/about_who_companies.aspx, NA, https://www.linkedin.com/company/international-marine-transportation-limited 
gb_00506672, William Jackson & Son Limited, http://www.wjfg.co.uk/, NA, https://www.linkedin.com/company/william-jackson-food-group 
gb_00507191, J E And V M Dalton Limited, http://www.dalmark.co.uk/our_history.html, NA, https://www.linkedin.com/company/j.e.-&-v.m.-dalton-limited 
gb_00509133, Agco Limited, http://www.agcocorp.com/, NA, https://www.linkedin.com/company/agco-corporation 
gb_00509579, Marshalls Mono Limited, https://www.marshalls.co.uk/contact-us, NA, https://www.linkedin.com/company/marshalls 
gb_00509585, Servisair Uk Limited, https://beta.companieshouse.gov.uk/company/NF003251, NA, https://www.linkedin.com/company/servisair 
gb_00512958, Russell And Bromley Limited, http://www.russellandbromley.co.uk/, NA, https://www.linkedin.com/company/russell-&-bromley-ltd 
gb_00517224, Borchard Lines Limited, http://www.borlines.com/, NA, https://www.linkedin.com/company/borchard-lines 
gb_00517895, Fandc Management Limited, http://www.fandc.com/uk/private-investors/, NA, https://www.linkedin.com/company/f&c-property-asset-management 
gb_00517930, Pin Croft Dyeing And Printing Co. Limited, http://www.pincroft.com/, NA, https://www.linkedin.com/company/pin-croft-dyeing-and-printing-co.-limited 
gb_00519500, Tesco Stores Limited, https://beta.companieshouse.gov.uk/company/00519500, NA, https://www.linkedin.com/company/tesco-plc 
gb_00520095, Petrobras Paraguay Distribucion Limited, https://beta.companieshouse.gov.uk/company/00520095, NA, https://py.linkedin.com/in/porfirio-ram%C3%ADrez-torres-9a48a93b 
gb_00520374, Bristow Technical Services Limited, https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=24084595, NA, https://www.linkedin.com/company/bristow-technical-services-limited 
gb_00521703, C.S.Williams(Taunton)Limited, http://companycheck.co.uk/company/00521703/CSWILLIAMSTAUNTONLIMITED, NA, https://uk.linkedin.com/pub/dir/+/Lee/gb-4641-Taunton,-United-Kingdom 
gb_00521820, Ribble Packaging Limited, http://ribble-pack.co.uk/, NA, https://www.linkedin.com/company/ribble-packaging-ltd 
gb_00525037, Shell International Trading And Shipping Company Limited, http://www.shell.com/business-customers/trading-and-supply/shell-shipping-and-maritime/about-shell-shipping.html, NA, https://www.linkedin.com/company/shell-international-trading-and-shipping-company-limited 
gb_00525071, R Twining And Company Limited, https://www.twinings.co.uk/, NA, https://www.linkedin.com/company/twinings 
gb_00526209, Pfizer Limited, http://www.pfizerindia.com/eNewsWebsite/index.aspx, NA, https://www.linkedin.com/company/pfizer 
gb_00526923, Howden Joinery Limited, http://www.howdenjoinerygroupplc.com/, NA, https://www.linkedin.com/company/howdensjoineryco 
gb_00528867, Dhl Supply Chain Limited, http://www.dhl.co.uk/en/logistics/supply_chain_solutions.html, NA, https://www.linkedin.com/company/dhl-supply-chain 
gb_00529086, Phillips 66 Limited, http://www.phillips66.co.uk/, NA, https://www.linkedin.com/company/phillips66co 
gb_00529777, Povoas Packaging Limited, http://povoas.co.uk/, NA, https://www.linkedin.com/company/povoas-packaging-limited 
gb_00530589, Timet Uk Limited, http://www.timet.com/, NA, https://www.linkedin.com/company/timet 
gb_00530623, Hills Uk Limited, http://www.hills-group.co.uk/, NA, https://www.linkedin.com/company/hills-uk-limited 
gb_00531301, Laura Ashley Limited, http://www.lauraashley.com/, NA, https://www.linkedin.com/company/laura-ashley 
gb_00531808, Chettles Limited, http://www.bloomberg.com/profiles/companies/1321210Z:LN-chettles-ltd, NA, https://www.linkedin.com/company/begbies-chettle-agar-limited 
gb_00532272, S J Bargh Limited, http://www.sjbargh.co.uk/, NA, https://www.linkedin.com/company/s-j-bargh-ltd 
gb_00533033, Homebase Limited, http://www.homebase.co.uk/, NA, https://www.linkedin.com/company/homebase-uk 
gb_00533232, Devon Contractors Limited, http://www.devoncontractors.co.uk/, NA, https://www.linkedin.com/company/devon-contractors 
gb_00533446, Abu Dhabi Marine Areas Limited, http://www.adma-opco.com/, NA, https://www.linkedin.com/company/adma-opco 
gb_00534118, Gleadell Agriculture Limited, http://www.gleadell.co.uk/, NA, https://www.linkedin.com/company/gleadell-agriculture-ltd 
gb_00535318, Castlecrafts Limited, https://beta.companieshouse.gov.uk/company/00535318, NA, https://www.linkedin.com/company/castlecrafts-limited 
gb_00539916, Grey Advertising Limited, http://www.grey.com/uk, NA, https://www.linkedin.com/company/grey-group 
gb_00540034, Double Two Limited, https://www.doubletwo.co.uk/, NA, https://www.linkedin.com/company/double-two-limited 
gb_00540706, Kershaw Mechanical Services Limited, http://www.kershawmechanical.co.uk/, NA, https://www.linkedin.com/company/kershaw-mechanical-services-limited 
gb_00541600, Coral Racing Limited, https://beta.companieshouse.gov.uk/company/00541600, NA, https://www.linkedin.com/company/coral 
gb_00542721, Buckingham Plant Hire Limited, http://www.buckinghamgroup.co.uk/, NA, https://www.linkedin.com/company/buckingham-plant-hire-limited 
gb_00544115, George J Goff Limited, https://www.goffpetroleum.co.uk/, NA, https://www.linkedin.com/company/george-j.-goff-limited 
gb_00545646, Bullock Construction Limited, http://www.bullockrailroad.com/, NA, https://www.linkedin.com/company/bullock-construction-co- 
gb_00547564, Prosper De Mulder Limited, https://en.wikipedia.org/wiki/Prosper_De_Mulder_Group, NA, https://www.linkedin.com/company/prosper-de-mulder-limited-pdm-group- 
gb_00548648, Independent Television News Limited, http://www.itn.co.uk/, NA, https://www.linkedin.com/company/independent-television-news-limited 
gb_00551102, Bristow Helicopters Limited, http://bristowgroup.com/, NA, https://www.linkedin.com/company/bristow-helicopters-ltd 
gb_00551460, A J And R G Barber Limited, https://www.barbers.co.uk/, NA, https://www.linkedin.com/company/a.j.-and-r.g.barber-limited 
gb_00553053, Vehicle Leasing 4 Limited, https://www.carleasing4u.co.uk/, NA, https://www.linkedin.com/company/vehicle-leasing-4-limited 
gb_00553445, E C Realisations Limited, https://beta.companieshouse.gov.uk/company/00553445, NA, https://www.linkedin.com/company/e-c-realisations-limited 
gb_00553535, Total Uk Limited, http://www.total.co.uk/, NA, https://www.linkedin.com/company/total 
gb_00556895, Harry Yearsley Limited, http://www.yearsley.co.uk/, NA, https://www.linkedin.com/company/yearsley-group 
gb_00557195, J F D Realisations Limited, https://beta.companieshouse.gov.uk/company/00557195/officers, NA, https://www.linkedin.com/company/j-f-d-realisations-limited 
gb_00557780, Polimeri Europa Uk Limited, http://www.bpf.co.uk/directory/polimeri-europa-uk-ltd-formerly-enichem_104.aspx, NA, https://uk.linkedin.com/in/chris-rogers-4a35a554 
gb_00559693, Itw Limited, http://www.itw.com/, NA, https://www.linkedin.com/company/itw 
gb_00561597, J.C. Bamford Excavators Limited, https://www.jcb.com/en-gb, NA, https://www.linkedin.com/company/jcb 
gb_00562707, James Fisher Everard Limited, https://www.james-fisher.com/about/companies/james-fisher-everard/, NA, https://www.linkedin.com/company/james-fisher-everard-limited 
gb_00564585, Edenred Incentives And Motivation Limited, https://www.edenred.co.uk/, NA, https://www.linkedin.com/company/edenred-uk-group- 
gb_00564656, Norgren Limited, http://www.norgren.com/uk/, NA, https://www.linkedin.com/company/norgren-ltd 
gb_00564955, J.C.B. Service, https://www.jcb.com/en-gb/parts-and-service, NA, https://www.linkedin.com/company/jcb 
gb_00567133, Rix Petroleum Hull Limited, https://www.rix.co.uk/, NA, https://www.linkedin.com/company/rix-petroleum 
gb_00572366, John Darke Limited, http://john-darke.co.uk/, NA, https://www.linkedin.com/company/john-darke-ltd 
gb_00574716, Paydens Limited, http://www.paydens.com/, NA, https://www.linkedin.com/company/paydens-pharmacy 
gb_00575914, Xerox Limited, https://www.xerox.co.uk/, NA, https://www.linkedin.com/company/xerox 
gb_00576778, Robinson & Birdsell Limited, http://robinson-birdsell.co.uk/, NA, https://www.linkedin.com/company/robinson-&-birdsell-ltd 
gb_00577587, J R Rix And Sons Limited, https://www.rix.co.uk/our-family-of-companies/, NA, https://www.linkedin.com/company/jr-rix-&-sons-ltd 
gb_00578631, Sibelco Uk Limited, http://www.sibelco.eu/sibelco-uk, NA, https://www.linkedin.com/company/sibelco-group 
gb_00578980, Olmar Investments Limited, https://beta.companieshouse.gov.uk/company/00578980, NA, https://www.linkedin.com/company/olmar-investments-limited 
gb_00580471, Cp Holdings Limited, https://beta.companieshouse.gov.uk/company/00580471, NA, https://www.linkedin.com/company/cp-holdings-llc 
gb_00584756, Robert Horne Group Limited, https://beta.companieshouse.gov.uk/company/00584756, NA, https://www.linkedin.com/company/robert-horne-group 
gb_00585041, Guest Motors Limited, https://beta.companieshouse.gov.uk/company/00585041, NA, https://www.linkedin.com/company/guest-motors-limited 
gb_00588404, J E Lawrence And Son Limited, http://www.jelawrence.co.uk/, NA, https://www.linkedin.com/company/j-e-lawrence-&-son-ltd 
gb_00588569, Rayburn Trading Company Limited, http://www.rayburntrading.com/, NA, https://www.linkedin.com/company/rayburn-trading-co 
gb_00592235, Avon Cosmetics Limited, https://www.avon.uk.com/, NA, https://www.linkedin.com/company/avon 
gb_00592986, Ge Money Home Finance Limited, http://www.gemoney.co.uk/, NA, https://www.linkedin.com/company/gecapital 
gb_00594001, Watson Petroleum Limited, http://watsonfuels.co.uk/, NA, https://www.linkedin.com/company/watson-fuels-limited 
gb_00594086, Balfour Beatty Ground Engineering Ltd, https://www.balfourbeatty.com/expertise/ground-engineering/, NA, https://www.linkedin.com/company/balfour-beatty-ground-engineering-ltd 
gb_00594639, Lawrences Garages London Limited, https://beta.companieshouse.gov.uk/company/00594639, NA, https://beta.companieshouse.gov.uk/company/00594639 
gb_00594758, Emi Music Publishing Limited, http://www.mpaonline.org.uk/member_company/emi-music-publishing-ltd, NA, https://www.linkedin.com/company/emi-music-publishing 
gb_00598988, Hy Ten Limited, http://www.hy-ten.co.uk/, NA, https://www.linkedin.com/company/hy-ten-group-ltd 
gb_00602872, Shell Aircraft Limited, https://en.wikipedia.org/wiki/Shell_Aircraft, NA, https://www.linkedin.com/company/shell-aircraft-limited 
gb_00603238, Heygates Limited, http://www.heygates.co.uk/, NA, https://www.linkedin.com/company/heygates 
gb_00603923, Street Crane Company Limited, http://www.streetcrane.co.uk/, NA, https://www.linkedin.com/company/street-crane-company-ltd 
gb_00604352, Agustawestland Limited, https://beta.companieshouse.gov.uk/company/00604352, NA, https://www.linkedin.com/company/leonardo_company 
gb_00604403, Bristow Helicopters International Limited, http://bristowgroup.com/, NA, https://www.linkedin.com/company/bristow-helicopters-ltd 
gb_00606877, Industrial Acoustics Company Limited, http://www.iac-noisecontrol.com/uk/, NA, https://www.linkedin.com/company/industrial-acoustics-company-uk- 
gb_00607154, P A Turney Limited, http://www.turneygroup.com/, NA, https://www.linkedin.com/company/p.a.turney-limited 
gb_00614864, Countryside Properties (Uk) Limited, https://www.countryside-properties.com/, NA, https://www.linkedin.com/company/countryside 
gb_00614968, E And J W Glendinning Limited, http://www.ejwglendinning.co.uk/, NA, https://www.linkedin.com/company/e-&-jw-glendinning-ltd- 
gb_00615334, Southern Tyre Co Limited, http://www.southerntyres.co.uk/, NA, https://www.linkedin.com/company/southern-tyre-co-limited 
gb_00618659, Pritex Limited, http://www.pritex.co.uk/, NA, https://www.linkedin.com/company/pritex-ltd 
gb_00621496, Hazlewood Convenience Food Group Limited, https://beta.companieshouse.gov.uk/company/00621496, NA, https://www.linkedin.com/company/hazlewood-convenience-food-group-limited 
gb_00621497, Vita Cellular Foams (Uk) Limited, http://www.vitafoam.co.uk/, NA, https://www.linkedin.com/company/vita-cellular-foams 
gb_00621547, Geodis Wilson Uk Limited, http://www.geodis.co.uk/geodis-in-the-uk-@/en/view-5072-category.html, NA, https://www.linkedin.com/company/geodis-wilson-uk-limited 
gb_00622112, S G Smith Motors Insurances And Management Services Limited, http://www.bloomberg.com/profiles/companies/3081132Z:LN-sg-smith-motors-insurances-and-management-services-ltd, NA, https://www.linkedin.com/company/smith-motor-group 
gb_00623364, Town Centre Securities Plc, http://www.tcs-plc.co.uk/, NA, https://www.linkedin.com/company/town-centre-securities-plc 
gb_00623420, H I Weldrick Limited, https://www.linkedin.com/company/h-i-weldrick-ltd, NA, https://www.linkedin.com/company/h-i-weldrick-ltd 
gb_00626146, Walter Carefoot & Sons (Construction) Limited, http://www.carefootplc.com/, NA, https://www.linkedin.com/company/walter-carefoot-&-sons-construction-limited 
gb_00626343, Pattemore'S Transport (Crewkerne) Limited, http://www.pattemores.com/, NA, https://www.linkedin.com/company/pattemore%27s-transport-crewkerne-limited 
gb_00629687, Equion Energia Limited, http://www.equion-energia.com/, NA, https://www.linkedin.com/company/equion-energia-limited 
gb_00633328, Alcoa Manufacturing(G.B.)Limited, https://www.alcoa.com/, NA, https://www.linkedin.com/company/alcoa 
gb_00633976, C.Wynne & Sons Limited, http://www.wynneconstruction.co.uk/info/company_history.html, NA, https://www.linkedin.com/company/wynne-construction---c-wynne-&-sons-ltd 
gb_00634226, Spar Uk Limited, https://www.spar.co.uk/, NA, https://www.linkedin.com/company/spar 
gb_00637019, Motorway Services Limited, https://en.wikipedia.org/wiki/Westmorland_Motorway_Services, NA, https://www.linkedin.com/company/westmorland-motorway-services-limited 
gb_00637730, S H Pratt And Co Bananas Limited, http://www.shpratt.com/, NA, https://www.linkedin.com/company/sh-pratt-&-co-bananas-ltd 
gb_00641365, Beaconsfield Footwear Limited, https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=39416755, NA, https://www.linkedin.com/company/beaconsfield-footwear-limited 
gb_00643047, Spooner Industries Limited, http://www.spooner.co.uk/, NA, https://www.linkedin.com/company/spooner-industries-ltd 
gb_00649192, Ecolab Limited, http://www.ecolab.com/, NA, https://www.linkedin.com/company/ecolab 
gb_00650582, Nationwide Crash Repair Centres Limited, http://www.nationwiderepairs.co.uk/, NA, https://www.linkedin.com/company/nationwide-crash-repair-centres-ltd 
gb_00655853, H.G. Gladwell & Sons Limited, http://www.copdockmill.co.uk/, NA, https://www.linkedin.com/company/h-g-gladwell-&-sons-ltd 
gb_00660644, Gerard Mann Limited, https://beta.companieshouse.gov.uk/company/00660644, NA, https://www.linkedin.com/company/gerard-mann-ltd 
gb_00662129, Leo Laboratories Limited, http://www.leo-pharma.com/, NA, https://www.linkedin.com/company/leo-laboratories-ltd- 
gb_00662221, Rbs Invoice Finance Limited, https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=5565736, NA, https://www.linkedin.com/company/rbs-invoice-finance 
gb_00662286, The Garden Centre Group Trading Limited, https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=877413, NA, https://www.linkedin.com/company/wyevale-garden-centres 
gb_00664125, W R Evans Chemist Limited, http://www.wrevans.co.uk/, NA, https://www.linkedin.com/company/w-r-evans-group-of-companies 
gb_00665376, Recticel Limited, http://www.recticel.com/, NA, https://www.linkedin.com/company/recticel 
gb_00669157, Hubbell Limited, http://www.hubbell.co.uk/, NA, https://www.linkedin.com/company/hubbell 
gb_00670176, Bellway Homes Limited, http://www.bellway.co.uk/contact-us, NA, https://www.linkedin.com/company/bellway-homes-ltd 
gb_00672274, St Leonards Motors Limited, http://www.slm.co.uk/used-cars, NA, https://www.linkedin.com/company/st.leonards-motors-limited 
gb_00675216, Timpson Limited, https://en.wikipedia.org/wiki/Timpson_(retailer), NA, https://www.linkedin.com/company/timpson-limited 
gb_00676451, Ssi Schaefer Ltd, https://www.ssi-schaefer.com/en-sg, NA, https://sg.linkedin.com/company/ssi-schaefer 
gb_00677497, Liebherr   Great Britain Limited, https://www.liebherr.com/en/rou/about-liebherr/liebherr-worldwide/united-kingdom/liebherr-in-the-united-kingdom.html, NA, https://www.linkedin.com/company/liebherr 
gb_00677691, Murco Petroleum Limited, https://murco.co.uk/, NA, https://www.linkedin.com/company/murco-petroleum-limited 
gb_00678294, Sun Valley Foods Limited, http://www.sun-valley.co.uk/, NA, https://www.linkedin.com/company/sun-valley-ltd 
gb_00678883, Graff Diamonds Limited, https://www.graffdiamonds.com/, NA, https://www.linkedin.com/company/graff-diamonds 
gb_00678941, Continental Wine & Food Limited, http://www.continental-wine.co.uk/, NA, https://www.linkedin.com/company/continental-wine-&-food-limited 
gb_00679848, Mole Valley Farmers Limited, http://www.molevalleyfarmers.com/, NA, https://www.linkedin.com/company/mole-valley-farmers 
gb_00680511, Warner Music Uk Limited, http://www.wmg.com/, NA, https://www.linkedin.com/company/warner-music-group 
gb_00682637, Boosey And Hawkes Music Publishers Limited, https://www.boosey.com/, NA, https://www.linkedin.com/company/boosey-&-hawkes-music-publishers-limited 
